"bic_de","name","zip","city","code","bic","country:id"
"23051030","Sparkasse Südholstein","25436","Tornesch","Spk Südholstein Neumünster","","base.de"
"23051030","Sparkasse Südholstein","25451","Quickborn, Kr Pinneberg","Spk Südholstein Neumünster","","base.de"
"23051030","Sparkasse Südholstein","25462","Rellingen","Spk Südholstein Neumünster","","base.de"
"23051030","Sparkasse Südholstein","25469","Halstenbek, Holst","Spk Südholstein Neumünster","","base.de"
"23051030","Sparkasse Südholstein","25474","Hasloh","Spk Südholstein Neumünster","","base.de"
"23051030","Sparkasse Südholstein","25474","Ellerbek, Kr Pinneberg","Spk Südholstein Neumünster","","base.de"
"23051030","Sparkasse Südholstein","25482","Appen, Kr Pinneberg","Spk Südholstein Neumünster","","base.de"
"23051030","Sparkasse Südholstein","25488","Holm, Kr Pinneberg","Spk Südholstein Neumünster","","base.de"
"23051030","Sparkasse Südholstein","27498","Helgoland","Spk Südholstein Neumünster","","base.de"
"23051030","Sparkasse Südholstein","25364","Brande-Hörnerkirchen","Spk Südholstein Neumünster","","base.de"
"23051030","Sparkasse Südholstein","25474","Bönningstedt","Spk Südholstein Neumünster","","base.de"
"23051030","Sparkasse Südholstein","25479","Ellerau, Holst","Spk Südholstein Neumünster","","base.de"
"23051030","Sparkasse Südholstein","23795","Bad Segeberg","Spk Südholstein Neumünster","","base.de"
"23051610","Sparkasse Stormarn -alt-","23831","Bad Oldesloe","Spk Stormarn -alt-","NOLADE21STO","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","23909","Ratzeburg","Kr Spk Herzogtum Lauenburg","NOLADE21RZB","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","21039","Börnsen","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","23919","Berkenthin","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","21517","Aumühle b Hamburg","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","21470","Lauenburg, Elbe","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","23872","Mölln, Kr Hzgt Lauenb","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","23896","Nusse","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","21494","Geesthacht","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","23627","Groß Grönau","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","23899","Gudow, Kr Hzgt Lauenb","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","23847","Kastorf, Holst","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","23881","Breitenfelde, Kr Hzgt Lauenb","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","21510","Büchen, Lauenb","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","21521","Dassendorf","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","23898","Sandesneben","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","22929","Schönberg, Kr Hzgt Lauenb","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","21487","Schwarzenbek","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","23847","Steinhorst, Kr Hzgt Lauenb","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","23883","Sterley, Holst","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","23628","Krummesse","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","21465","Wentorf bei Hamburg","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","21521","Wohltorf","Kr Spk Lauenburg Ratzeburg","","base.de"
"23052750","Kreissparkasse Herzogtum Lauenburg","22958","Kuddewörde","Kr Spk Lauenburg Ratzeburg","","base.de"
"23061220","Raiffeisenbank Leezen","23816","Leezen, Holst","Raiffeisenbank Leezen","GENODEF1LZN","base.de"
"23061220","Raiffeisenbank Leezen","23823","Seedorf b Bad Segeberg","Raiffeisenbank Leezen","","base.de"
"23061220","Raiffeisenbank Leezen","24641","Stuvenborn","Raiffeisenbank Leezen","","base.de"
"23061220","Raiffeisenbank Leezen","23867","Sülfeld, Holst","Raiffeisenbank Leezen","","base.de"
"23061220","Raiffeisenbank Leezen","23866","Nahe","Raiffeisenbank Leezen","","base.de"
"23061220","Raiffeisenbank Leezen","23812","Wahlstedt","Raiffeisenbank Leezen","","base.de"
"23061220","Raiffeisenbank Leezen","22889","Tangstedt, Kr Stormarn","Raiffeisenbank Leezen","","base.de"
"23061220","Raiffeisenbank Leezen","23795","Bad Segeberg","Raiffeisenbank Leezen","","base.de"
"23061220","Raiffeisenbank Leezen (Gf P2)","23816","Leezen, Holst","Raiffeisenbank Leezen","","base.de"
"23062124","Raiffeisenbank","22935","Bargteheide","Raiffeisenbank Bargteheide","GENODEF1BAR","base.de"
"23062124","Raiffeisenbank","23863","Bargfeld-Stegen","Raiffeisenbank Bargteheide","","base.de"
"23062124","Raiffeisenbank","22964","Steinburg, Kr Stormarn","Raiffeisenbank Bargteheide","","base.de"
"23062124","Raiffeisenbank (Gf P2)","22935","Bargteheide","Raiffeisenbank Bargteheide","","base.de"
"23062807","Volks- und Raiffeisenbank Mölln","23871","Mölln, Kr Hzgt Lauenb","Volks- u Raiffbk Mölln","GENODEF1MOE","base.de"
"23062807","Volks- und Raiffeisenbank Mölln","23899","Gudow, Kr Hzgt Lauenb","Volks- u Raiffbk Mölln","","base.de"
"23062807","Volks- und Raiffeisenbank Mölln","23847","Siebenbäumen","Volks- u Raiffbk Mölln","","base.de"
"23062807","Volks- und Raiffeisenbank Mölln","23896","Nusse","Volks- u Raiffbk Mölln","","base.de"
"23062807","Volks- und Raiffeisenbank Mölln","23881","Breitenfelde, Kr Hzgt Lauenb","Volks- u Raiffbk Mölln","","base.de"
"23062807","Volks- und Raiffeisenbank Mölln","19243","Wittenburg, Meckl","Volks- u Raiffbk Mölln","","base.de"
"23062807","Volks- und Raiffeisenbank Mölln","19246","Zarrentin, Meckl","Volks- u Raiffbk Mölln","","base.de"
"23062807","Volks- und Raiffeisenbank Mölln","23909","Ratzeburg","Volks- u Raiffbk Mölln","","base.de"
"23062807","Volks- und Raiffeisenbank Mölln (Gf P2)","23871","Mölln, Kr Hzgt Lauenb","Volks- u Raiffbk Mölln","","base.de"
"23063129","Raiffeisenbank","21470","Lauenburg, Elbe","Raiffeisenbank Lauenburg","GENODEF1RLB","base.de"
"23063129","Raiffeisenbank Lauenburg","19258","Boizenburg","Raiffeisenbank Lauenburg","","base.de"
"23063129","Raiffeisenbank Lauenburg","21487","Schwarzenbek","Raiffeisenbank Lauenburg","","base.de"
"23063129","Raiffeisenbank Lauenburg","21510","Büchen, Lauenb","Raiffeisenbank Lauenburg","","base.de"
"23063129","Raiffeisenbank (Gf P2)","21470","Lauenburg, Elbe","Raiffeisenbank Lauenburg","","base.de"
"23064107","Raiffeisenbank","21510","Büchen, Lauenb","Raiffeisenbank Büchen","GENODEF1BCH","base.de"
"23064107","Raiffeisenbank Büchen","21516","Müssen, Kr Hzgt Lauenb","Raiffeisenbank Büchen","","base.de"
"23064107","Raiffeisenbank Büchen","21493","Schwarzenbek","Raiffeisenbank Büchen","","base.de"
"23064107","Raiffeisenbank Büchen","19230","Hagenow","Raiffeisenbank Büchen","","base.de"
"23064107","Raiffeisenbank Büchen","19089","Crivitz","Raiffeisenbank Büchen","","base.de"
"23064107","Raiffeisenbank Büchen","19086","Plate, Meckl","Raiffeisenbank Büchen","","base.de"
"23064107","Raiffeisenbank Büchen","19230","Picher","Raiffeisenbank Büchen","","base.de"
"23064107","Raiffeisenbank Büchen","19067","Leezen b Schwerin, Meckl","Raiffeisenbank Büchen","","base.de"
"23064107","Raiffeisenbank Büchen","19075","Pampow b Schwerin, Meckl","Raiffeisenbank Büchen","","base.de"
"23064107","Raiffeisenbank Büchen","19077","Rastow","Raiffeisenbank Büchen","","base.de"
"23064107","Raiffeisenbank Büchen","19079","Sukow","Raiffeisenbank Büchen","","base.de"
"23064107","Raiffeisenbank (Gf P2)","21510","Büchen, Lauenb","Raiffeisenbank Büchen","","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23547","Lübeck","Deutsche Bank PGK Lübeck","DEUTDEDB237","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23758","Oldenburg in Holstein","Deutsche Bank PGK Lübeck","","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23623","Ahrensbök","Deutsche Bank PGK Lübeck","","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23611","Bad Schwartau","Deutsche Bank PGK Lübeck","","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23617","Stockelsdorf","Deutsche Bank PGK Lübeck","","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23871","Mölln, Kr Hzgt Lauenb","Deutsche Bank PGK Lübeck","","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23730","Neustadt in Holstein","Deutsche Bank PGK Lübeck","","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23909","Ratzeburg","Deutsche Bank PGK Lübeck","","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23669","Timmendorfer Strand","Deutsche Bank PGK Lübeck","","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23858","Reinfeld (Holstein)","Deutsche Bank PGK Lübeck","","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23626","Ratekau","Deutsche Bank PGK Lübeck","","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23843","Bad Oldesloe","Deutsche Bank PGK Lübeck","","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23701","Eutin","Deutsche Bank PGK Lübeck","","base.de"
"23070700","Deutsche Bank Privat und Geschäftskunden","23795","Bad Segeberg","Deutsche Bank PGK Lübeck","","base.de"
"23070710","Deutsche Bank","23547","Lübeck","Deutsche Bank","DEUTDEHH222","base.de"
"23080040","Commerzbank vormals Dresdner Bank","23501","Lübeck","Commerzbank Lübeck","DRESDEFF230","base.de"
"23080040","Commerzbank vormals Dresdner Bank","23611","Bad Schwartau","Commerzbank Bad Schwartau","","base.de"
"23089201","Commerzbank vormals Dresdner Bank ITGK","23501","Lübeck","Commerzbank ITGK Lübeck","DRESDEFFI08","base.de"
"23090142","Volksbank Lübeck","23552","Lübeck","Volksbank Lübeck","GENODEF1HLU","base.de"
"23090142","Volksbank Lübeck","23611","Bad Schwartau","Volksbank Lübeck","","base.de"
"23090142","Volksbank Lübeck","23617","Stockelsdorf","Volksbank Lübeck","","base.de"
"23090142","Volksbank Lübeck (Gf P2)","23505","Lübeck","Volksbank Lübeck","","base.de"
"23092502","Volksbank Lauenburg -alt-","21481","Lauenburg, Elbe","Volksbank Lauenburg -alt-","GENODEF1VLB","base.de"
"23092502","Volksbank Lauenburg -alt- (Gf P2)","21481","Lauenburg, Elbe","Volksbank Lauenburg -alt-","","base.de"
"23092620","apoBank","23514","Lübeck","apoBank Lübeck","DAAEDED1020","base.de"
"24000000","Bundesbank eh Lüneburg","30002","Hannover","BBk Hannover eh Lüneburg","MARKDEF1240","base.de"
"24030000","UniCredit Bank - HypoVereinsbank (ex VereinWest)","21335","Lüneburg","UniCredit Bk ex VereinWest","HYVEDEMM318","base.de"
"24040000","Commerzbank","21303","Lüneburg","Commerzbank Lüneburg","COBADEFF240","base.de"
"24050110","Sparkasse Lüneburg","21309","Lüneburg","Spk Lüneburg","NOLADE21LBG","base.de"
"24050110","Sparkasse Lüneburg","21379","Scharnebeck b Lüneburg","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21391","Reppenstedt","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21365","Adendorf, Kr Lüneburg","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21409","Embsen, Kr Lüneburg","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21368","Dahlenburg","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21398","Neetze, Kr Lüneburg","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21394","Kirchgellersen","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21406","Melbeck","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21354","Bleckede","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21385","Amelinghausen","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21357","Bardowick","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21522","Hohnstorf (Elbe)","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21360","Vögelsen","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21397","Barendorf, Kr Lüneburg","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21382","Brietlingen","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","21407","Deutsch Evern","Spk Lüneburg","","base.de"
"24050110","Sparkasse Lüneburg","19273","Neuhaus, Elbe","Spk Lüneburg","","base.de"
"24060300","Volksbank Nordheide","21232","Buchholz in der Nordheide","VB Nordheide","GENODEF1NBU","base.de"
"24060300","Volksbank Nordheide","21149","Hamburg","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21248","Tostedt","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21435","Stelle, Kr Harburg","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21438","Brackel b Winsen, Luhe","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21624","Neu Wulmstorf, Niederelbe","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21423","Winsen (Luhe)","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21447","Handorf, Winsener Marsch","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21266","Jesteburg","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21217","Seevetal","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21394","Kirchgellersen","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21442","Toppenstedt","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21224","Rosengarten, Kr Harburg","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21373","Salzhausen, Lüneburger Heide","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21272","Egestorf, Nordheide","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21271","Hanstedt, Nordheide","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21274","Undeloh","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide","21261","Welle, Nordheide","VB Nordheide","","base.de"
"24060300","Volksbank Nordheide (Gf P2)","21232","Buchholz in der Nordheide","VB Nordheide","","base.de"
"24061392","Volksbank Bleckede-Dahlenburg -alt-","21366","Dahlenburg","VB Bleckede-Dahlenbg -alt-","GENODEF1DAB","base.de"
"24070024","Deutsche Bank Privat und Geschäftskunden","21304","Lüneburg","Deutsche Bank PGK Lüneburg","DEUTDEDB240","base.de"
"24070024","Deutsche Bank Privat und Geschäftskunden","29503","Uelzen, Lüneburger Heide","Deutsche Bank PGK Uelzen","DEUTDEDB242","base.de"
"24070075","Deutsche Bank","21304","Lüneburg","Deutsche Bank Lüneburg","DEUTDE2H240","base.de"
"24070075","Deutsche Bank","29503","Uelzen, Lüneburger Heide","Deutsche Bank Uelzen","DEUTDE2H241","base.de"
"24080000","Commerzbank vormals Dresdner Bank","21304","Lüneburg","Commerzbank Lüneburg","DRESDEFF240","base.de"
"24090041","Volksbank Lüneburg -alt-","21319","Lüneburg","VB Lüneburg -alt-","GENODEF1LUE","base.de"
"24090041","Volksbank Lüneburg","21361","Adendorf, Kr Lüneburg","VB Lüneburg","","base.de"
"24090041","Volksbank Lüneburg","21357","Bardowick","VB Lüneburg","","base.de"
"24090041","Volksbank Lüneburg","21412","Winsen (Luhe)","VB Lüneburg","","base.de"
"24090041","Volksbank Lüneburg","21383","Amelinghausen","VB Lüneburg","","base.de"
"24090041","Volksbank Lüneburg","21395","Tespe","VB Lüneburg","","base.de"
"24090041","Volksbank Lüneburg","21391","Reppenstedt","VB Lüneburg","","base.de"
"24090041","Volksbank Lüneburg","19260","Vellahn","VB Lüneburg","","base.de"
"24090041","Volksbank Lüneburg","19230","Redefin","VB Lüneburg","","base.de"
"24090041","Volksbank Lüneburg","21352","Bleckede","VB Lüneburg","","base.de"
"24090041","Volksbank Lüneburg","19249","Lübtheen","VB Lüneburg","","base.de"
"24090041","Volksbank Lüneburg","19273","Neuhaus, Elbe","VB Lüneburg","","base.de"
"24090041","Volksbank Lüneburg (Gf P2)","21319","Lüneburg","VB Lüneburg","","base.de"
"24121000","Ritterschaftliches Kreditinstitut Stade","21682","Stade, Niederelbe","Ritter Kredit Stade","GENODED1RKI","base.de"
"24130000","UniCredit Bank - HypoVereinsbank (ex VereinWest)","27474","Cuxhaven","UniCredit Bk ex VereinWest","HYVEDEMM327","base.de"
"24140041","Commerzbank","27451","Cuxhaven","Commerzbank Cuxhaven","COBADEFF241","base.de"
"24150001","Stadtsparkasse Cuxhaven","27456","Cuxhaven","St Spk Cuxhaven","BRLADE21CUX","base.de"
"24151005","Sparkasse Stade-Altes Land","21660","Stade, Niederelbe","Spk Stade-Altes Land","NOLADE21STS","base.de"
"24151005","Sparkasse Stade-Altes Land","21635","Jork, Niederelbe","Spk Stade-Altes Land","","base.de"
"24151005","Sparkasse Stade-Altes Land","21640","Neuenkirchen b Horneburg, Niederelb","Spk Stade-Altes Land","","base.de"
"24151005","Sparkasse Stade-Altes Land","21720","Steinkirchen, Kr Stade","Spk Stade-Altes Land","","base.de"
"24151005","Sparkasse Stade-Altes Land","21723","Hollern-Twielenfleth","Spk Stade-Altes Land","","base.de"
"24151005","Sparkasse Stade-Altes Land","21129","Hamburg","Spk Stade-Altes Land","","base.de"
"24151116","Kreissparkasse Stade","21655","Stade, Niederelbe","Kreissparkasse Stade","NOLADE21STK","base.de"
"24151116","Kreissparkasse Stade","21737","Wischhafen","Kreissparkasse Stade","","base.de"
"24151116","Kreissparkasse Stade","21702","Ahlerstedt","Kreissparkasse Stade","","base.de"
"24151116","Kreissparkasse Stade","21709","Himmelpforten, Niederelbe","Kreissparkasse Stade","","base.de"
"24151116","Kreissparkasse Stade","21640","Horneburg, Niederelbe","Kreissparkasse Stade","","base.de"
"24151116","Kreissparkasse Stade","21706","Drochtersen","Kreissparkasse Stade","","base.de"
"24151116","Kreissparkasse Stade","21698","Harsefeld","Kreissparkasse Stade","","base.de"
"24151116","Kreissparkasse Stade","27449","Kutenholz","Kreissparkasse Stade","","base.de"
"24151116","Kreissparkasse Stade","21717","Fredenbeck","Kreissparkasse Stade","","base.de"
"24151116","Kreissparkasse Stade","21729","Freiburg (Elbe)","Kreissparkasse Stade","","base.de"
"24151116","Kreissparkasse Stade","21641","Apensen","Kreissparkasse Stade","","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27393","Zeven","Spk Rotenburg-Bremervörde","BRLADE21ROB","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27367","Ahausen, Kr Rotenburg, Wümme","Spk Rotenburg-Bremervörde","","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27386","Kirchwalsede","Spk Rotenburg-Bremervörde","","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27368","Visselhövede","Spk Rotenburg-Bremervörde","","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27364","Sottrum, Kr Rotenburg, Wümme","Spk Rotenburg-Bremervörde","","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27413","Sittensen","Spk Rotenburg-Bremervörde","","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27443","Selsingen","Spk Rotenburg-Bremervörde","","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27409","Tarmstedt","Spk Rotenburg-Bremervörde","","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27412","Wilstedt, Niedersachs","Spk Rotenburg-Bremervörde","","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27422","Bremervörde","Spk Rotenburg-Bremervörde","","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27438","Gnarrenburg","Spk Rotenburg-Bremervörde","","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27432","Basdahl","Spk Rotenburg-Bremervörde","","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27404","Heeslingen","Spk Rotenburg-Bremervörde","","base.de"
"24151235","Sparkasse Rotenburg-Bremervörde","27341","Rotenburg (Wümme)","Spk Rotenburg-Bremervörde","","base.de"
"24161594","Zevener Volksbank","27419","Sittensen","Zevener Volksbank","GENODEF1SIT","base.de"
"24161594","Zevener Volksbank","27412","Tarmstedt","Zevener Volksbank","","base.de"
"24161594","Zevener Volksbank","27446","Selsingen","Zevener Volksbank","","base.de"
"24161594","Zevener Volksbank","27389","Lauenbrück","Zevener Volksbank","","base.de"
"24161594","Zevener Volksbank","27404","Zeven","Zevener Volksbank","","base.de"
"24161594","Zevener Volksbank","27404","Rhade b Zeven","Zevener Volksbank","","base.de"
"24161594","Zevener Volksbank","27404","Heeslingen","Zevener Volksbank","","base.de"
"24161594","Zevener Volksbank","27404","Gyhum","Zevener Volksbank","","base.de"
"24161594","Zevener Volksbank (Gf P2)","27419","Sittensen","Zevener Volksbank","","base.de"
"24162898","Spar- u Darlehnskasse Börde Lamstedt-Hechthausen","21767","Lamstedt","Spar- u Darlehnskasse Börd","GENODEF1LAS","base.de"
"24162898","Spar- u Darlehnskasse Börde Lamstedt-Hechthausen","21755","Hechthausen","Spar- u Darlehnskasse Börd","","base.de"
"24162898","Spar- u Darlehnskasse Börde Lamstedt-Hechthausen","21770","Mittelstenahe","Spar- u Darlehnskasse Börd","","base.de"
"24162898","Spar- u Darlehnskasse Börde Lamstedt-Hechthausen (Gf P2)","21767","Lamstedt","Spar- u Darlehnskasse Börd","","base.de"
"24180000","Commerzbank vormals Dresdner Bank","21758","Otterndorf, Niederelbe","Commerzbank Otterndorf","DRESDEFF242","base.de"
"24180001","Commerzbank vormals Dresdner Bank","27452","Cuxhaven","Commerzbank Cuxhaven","DRESDEFF241","base.de"
"24191015","Volksbank Stade-Cuxhaven","21661","Stade, Niederelbe","Volksbank Stade-Cuxhaven","GENODEF1SDE","base.de"
"24191015","Volksbank Stade-Cuxhaven","21606","Buxtehude","Volksbank Stade-Cuxhaven","","base.de"
"24191015","Volksbank Stade-Cuxhaven","21766","Lamstedt","Volksbank Stade-Cuxhaven","","base.de"
"24191015","Volksbank Stade-Cuxhaven","21712","Großenwörden","Volksbank Stade-Cuxhaven","","base.de"
"24191015","Volksbank Stade-Cuxhaven","21707","Himmelpforten, Niederelbe","Volksbank Stade-Cuxhaven","","base.de"
"24191015","Volksbank Stade-Cuxhaven","21631","Jork, Niederelbe","Volksbank Stade-Cuxhaven","","base.de"
"24191015","Volksbank Stade-Cuxhaven","21741","Hemmoor","Volksbank Stade-Cuxhaven","","base.de"
"24191015","Volksbank Stade-Cuxhaven","21720","Steinkirchen, Kr Stade","Volksbank Stade-Cuxhaven","","base.de"
"24191015","Volksbank Stade-Cuxhaven","21775","Ihlienworth","Volksbank Stade-Cuxhaven","","base.de"
"24191015","Volksbank Stade-Cuxhaven","21781","Cadenberge","Volksbank Stade-Cuxhaven","","base.de"
"24191015","Volksbank Stade-Cuxhaven","27498","Helgoland","Volksbank Stade-Cuxhaven","","base.de"
"24191015","Volksbank Stade-Cuxhaven","21762","Otterndorf, Niederelbe","Volksbank Stade-Cuxhaven","","base.de"
"24191015","Volksbank Stade-Cuxhaven","21765","Nordleda","Volksbank Stade-Cuxhaven","","base.de"
"24191015","Volksbank Stade-Cuxhaven","27474","Cuxhaven","Volksbank Stade-Cuxhaven","","base.de"
"24191015","Volksbank Stade-Cuxhaven (Gf P2)","21661","Stade, Niederelbe","Volksbank Stade-Cuxhaven","","base.de"
"24191255","Volksbank Bremervörde","27424","Bremervörde","Volksbank Bremervörde","GENODEF1BVO","base.de"
"24191255","Volksbank Bremervörde","27432","Ebersdorf b Bremervörde","Volksbank Bremervörde","","base.de"
"24191255","Volksbank Bremervörde Zw Fahrendorf","27442","Gnarrenburg","Volksbank Bremervörde","","base.de"
"24191255","Volksbank Bremervörde","27432","Hipstedt","Volksbank Bremervörde","","base.de"
"24191255","Volksbank Bremervörde","27432","Oerel","Volksbank Bremervörde","","base.de"
"24191255","Volksbank Bremervörde","27432","Alfstedt b Bremervörde","Volksbank Bremervörde","","base.de"
"24191255","Volksbank Bremervörde Zw Byhusen","27446","Farven","Volksbank Bremervörde","","base.de"
"25000000","Bundesbank","30002","Hannover","BBk Hannover","MARKDEF1250","base.de"
"25010030","Postbank","30139","Hannover","Postbank Hannover","PBNKDEFF250","base.de"
"25010111","SEB","30159","Hannover","SEB Hannover","ESSEDE5F250","base.de"
"25010111","SEB","30880","Laatzen b Hannover","SEB Laatzen","ESSEDE51251","base.de"
"25010424","Aareal Bank","30014","Hannover","Aareal Bank","AARBDE5W250","base.de"
"25010600","Deutsche Hypothekenbank","30159","Hannover","Deuhypo Hannover","DEHYDE2HXXX","base.de"
"25010700","Berlin-Hannoversche Hypothekenbank","30009","Hannover","BHH Hannover","BHYPDEB1HAN","base.de"
"25010900","Calenberger Kreditverein","30159","Hannover","Calenbg Kreditver Hannover","CKVHDE21XXX","base.de"
"25020200","BHF-BANK","30006","Hannover","BHF-BANK Hannover","BHFBDEFF250","base.de"
"25020600","Santander Consumer Bank","30179","Hannover","Santander Consumer Bank","GEMKDE2HXXX","base.de"
"25020600","Santander Consumer Bank","38100","Braunschweig","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","37073","Göttingen, Niedersachs","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","31134","Hildesheim","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","26122","Oldenburg (Oldb)","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","44787","Bochum","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","20095","Hamburg","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","45468","Mülheim an der Ruhr","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","60313","Frankfurt am Main","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","29221","Celle","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","31785","Hameln","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","38350","Helmstedt","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","31224","Peine","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","38226","Salzgitter","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","23552","Lübeck","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","21335","Lüneburg","Santander Consumer Bank","","base.de"
"25020600","Santander Consumer Bank","38640","Goslar","Santander Consumer Bank","","base.de"
